OTU ID	NXT075Mao159	NXT075Mao160	NXT075Mao161	NXT075Mao162	NXT075Mao163	NXT075Mao164	NXT075Mao165	NXT075Mao166	NXT075Mao167	NXT075Mao168	NXT075Mao169	NXT075Mao170	NXT075Mao171	NXT075Mao172	NXT075Mao173	NXT075Mao174	NXT075Mao176	NXT075Mao177	NXT075Mao178	NXT075Mao179	NXT075Mao180	NXT075Mao181	NXT075Mao182	NXT075Mao183	NXT075Mao184	NXT075Mao185	NXT075Mao186	NXT075Mao187	NXT075Mao188	NXT075Mao189	NXT075Mao190	NXT075Mao191	NXT075Mao266	NXT075Mao267	NXT075Mao268	NXT075Mao269	NXT075Mao270	NXT075Mao271	NXT075Mao272	NXT075Mao273	NXT075Mao274	NXT075Mao275	NXT075Mao276	NXT075Mao277	NXT075Mao278	NXT075Mao279	NXT075Mao280	Kingdom	Phylum	Class	Order	Family	Genus	Species
zOTU_1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae
zOTU_2	0.424774730171304	0.186938875907023	0.133605451471317	0.445320311591675	0.374454189922922	0.387266048626902	0.317938241007435	0.422169657776524	0.177022631792926	0.358773466064461	0.26537420679358	0.206643564892523	0.263951320051035	0.333728801730756	0.324443977811609	0.137790339375651	0.381307304632947	0.384562854487167	0.256857337722029	0.474791565625072	0.500344961407443	0.268387126692636	0.132849712249299	0.389981756167209	0.407011726094834	0.435425983148763	0.433375951970649	0.302696473841899	0.32440061101149	0.16381585893781	0.172183171974764	0.332488904973239	0.322960996369031	0.352619313000304	0.428515625	0.408905064271333	0.264117595590165	0.321507549184078	0.434385302307717	0.105768765816154	0.433933414638586	0.0842885677781577	0.162820568327777	0.284398042330092	0.300324160959321	0.361075747931254	0.0982375655962243	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
zOTU_20	0.0131894246955144	0.206596154634526	0.109370997216197	0	0.0579982534077534	0	0	0.0622816345131399	0.0829041875592899	0.0468245921283068	0.123553564762971	0.0704694352699117	0	0.0866599204410636	0.0035347437310795	0.0741016214378307	0	0.0106986361135876	0.136909527622098	0.0000461904431973025	0	0	0.028648206027195	0	0	0	0.0019456334426594	0.0647153722055773	0	0.165294055537958	0.0293855743544078	0.0000190472562427382	0.0370124546128919	0	0	0	0.0422259165281302	0.000915052615525393	0.0146432800947412	0.0758691832820232	0	0.119432797682244	0	0.00895543589147587	0	0	0	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	
zOTU_2000	0.000198039409842559	0.000430451358996433	0.0000512356326746708	0.000209277990931287	0.000132892888332004	0.0000655938429246108	0.000133967445910644	0.0000868036717953169	0	0.0000307247979844533	0.0000933184023889511	0.0000270723915750717	0	0.000383836973968874	0.0000699949253679108	0.000212508234694094	0.000349140810006679	0.000056907638902062	0	0.00036952354557842	0.000323401319477383	0.000046373585605639	0.000161463318993853	0.0000793210121361149	0.000102560596218933	0.0000767710112661459	0.000166768580799377	0.0000921871398939848	0.0000996214385335724	0.0000703903142927533	0.0000757848468198784	0.000285708843641074	0.0000976066841057276	0.0000675515925287939	0.00003125	0.000185844819575654	0.0000174993437746085	0.0000762543846271161	0.000160035848029959	0.000225657226672684	0.000127418679578426	0	0.000129886998311469	0.0000710236444168959	0.0000731190133807795	0.00019449748921423	0.0000330043895838146	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae		
zOTU_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	
zOTU_2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Macrococcus	
zOTU_21	0.0572135855035152	0.0172795474111425	0.0685874336071593	0.028950122078828	0.0182253103998177	0.0771383592793423	0.0342956661531248	0.0273431566155248	0.0148732890635587	0.0100777337389007	0.0287653975363942	0.0106665222805783	0.0105015212484051	0.0459732012003629	0.0286629219381595	0.0225683745245128	0.0468759487522011	0.0239391467648007	0.0208166533226581	0.0503013926418624	0.0753956276141607	0.0250881098126507	0.0372057619338692	0.0281986198143888	0.0982359577450344	0.0356217492274917	0.0577853132469843	0.0200046093569947	0.0274623098890881	0.0148875514729173	0.0720713893257043	0.0367612045484848	0.0100925311365322	0.032678082885804	0.01459375	0.0555521139848227	0.0453233003762359	0.0162231203294189	0.0459943027238101	0.0359600909076256	0.0363325263483627	0.0304295405877166	0.0335974368965667	0.0193636281460246	0.0181578883228936	0.0199978782092086	0.0230700683190864	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
zOTU_2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	
zOTU_2153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Finegoldia	
zOTU_2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	rhizosphaerae
zOTU_2159	0.0000198039409842559	0	0.0000170785442248903	0	0	0	0.0000167459307388305	0	0.000271039436237973	0	0	0.0000270723915750717	0	0	0.0000174987313419777	0	0.0000151800352176817	0.000037938425934708	0	0.0000230952215986512	0	0	0.000230661884276933	0	0	0	0	0.0000460935699469924	0	0	0	0	0	0	0	0	0	0.000019063596156779	0	0.000338485840009026	0	0.0000539849921721761	0	0.000083937034310877	0	0	0	Bacteria	Cyanobacteria	4C0d-2	YS2			
zOTU_2180	0	0	0	0	0	0	0	0.0000434018358976585	0	0	0.0000699888017917133	0	0	0	0	0	0	0.0000758768518694159	0	0.000438809210374374	0	0	0.0000807316594969264	0	0	0	0.000222358107732503	0	0	0.0000175975785731883	0	0	0.0000585640104634365	0	0	0	0	0	0	0	0	0	0	0	0	0.000141452719428531	0	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	cc_115	
zOTU_2246	0.000633726111496188	0.0000614930512852048	0.000119549809574232	0.000883618183932101	0.0000189846983331435	0.0000874584572328144	0.0000837296536941523	0.0000217009179488292	0	0	0.000139977603583427	0.0000270723915750717	0.0000588870350377858	0.0000697885407216135	0.00061245559696922	0.000106254117347047	0.00121440281741454	0.0000948460648367699	0	0.000230952215986512	0.000539002199128972	0.00108977926173252	0.0000691985652830798	0	0.00075211103893884	0.000767710112661459	0.000277947634665629	0.000230467849734962	0.00013282858471143	0	0	0.0000190472562427382	0.000195213368211455	0.000118215286925389	0.000890625	0.000216818956171597	0.000489981625689037	0.000324081134665243	0.00027206094165093	0	0.000218432022134445	0.0000539849921721761	0.0000144318887012743	0.0000581102545229148	0.000438714080284677	0.000760308366928354	0.000264035116670517	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
zOTU_227	0.0000198039409842559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000165021947919073	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	
zOTU_2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000309741365959424	0.0000174993437746085	0.000019063596156779	0.0000160035848029959	0	0.0000182026685112037	0	0.000404092883635681	0.0000258267797879621	0	0	0.000049506584375722	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	firmus
zOTU_2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	
zOTU_23	0.00203980592137835	0	0.000102471265349342	0	0.00658769032160079	0.0000218646143082036	0.0000167459307388305	0.000911438553850828	0.00010163978858924	0.00614495959689065	0.0325214632325495	0.0413124695435595	0	0.00233791611417405	0.0142439673123699	0.0000425016469388189	0.000136620316959135	0.0252480224595482	0.0173768644545266	0.00101618975034065	0	0.00755889445371916	0.000149930224780006	0.00321250099151265	0	0	0.000250152871199066	0.0162249366213413	0.0133824799096766	0.0257100622954281	0	0.00127616616826346	0.0222543239761059	0	0.000796875	0	0.00419984250590603	0.000285953942351685	0.00510514355215568	0.00170854757337889	0	0.000125964981735078	0	0.000297007967561565	0.00572765604816106	0.00963646651106868	0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri
zOTU_2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	porcinus
zOTU_238	0.00198039409842559	0.000676423564137253	0.00216897511656106	0.000325543541448669	0.000246801078330865	0.00124628301556761	0.00117221515171813	0.00147566242052039	0.00203279577178479	0.00313392939441423	0.00174972004479283	0.00121825762087823	0.000314064186868191	0.000715332542396538	0.00208234902969535	0.000850032938776378	0.00267168619831198	0.00151753703738832	0.00269845506034457	0.00122404674472852	0.00144452589366565	0.00925153032832499	0.00132630583459236	0.000991512651701436	0.00208539878978496	0.00103640865209297	0.00216799155039191	0.000898824613966352	0.00146111443182573	0.00073909830007391	0.00257668479187586	0.0034856478924211	0.000488033420528638	0.00130036815617928	0.000234375	0.00120799132724175	0.000542479657012862	0.00192542321183468	0.000560125468104856	0.00282071533340855	0.000200229353623241	0.00502060427201238	0.015095755581533	0.00315086713413138	0.000731190133807795	0.00137916401442818	0.00237631605003465	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae		
zOTU_2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	
zOTU_246	0	0.003402615504448	0.010434990521408	0.0000930124404139054	0.000512586854994874	0.00550988280566731	0.00118896108245696	0.00579414509233741	0.00264263450332023	0.00227363505084954	0.000116648002986189	0.000758026964102009	0	0.000628096866494522	0	0.00238009222857386	0.00305118707875402	0.00193485972267011	0.00518933665450879	0.00411094944455992	0.00058212237505929	0	0.000172996413207699	0.000475926072816689	0.0000341868654063109	0.0193079093334357	0.00997832008449608	0.000391795344549435	0.0125523012552301	0.00227008763594129	0.00659328167332942	0.00253328508028419	0.00119080154608988	0.00288783058060594	0.03490625	0.00320582313768004	0	0.00293579380814397	0.00164836923470857	0.022049934720588	0.0014744161494075	0.0189847222472153	0.000317501551428035	0.0335425302496158	0.0162567939749933	0.0325341254685621	0.0210237961648899	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	sciuri
zOTU_2461	0	0	0	0.0000465062202069527	0.000151877586665148	0	0	0	0.000338799295297466	0	0.000163307204180664	0	0	0	0	0.0000637524704082283	0.000242880563482907	0.000037938425934708	0	0	0	0	0.000184529507421546	0.000436265566748632	0.000324775221359953	0.000038385505633073	0.0000555895269331258	0	0	0	0	0.000590464943524885	0.0000976066841057276	0.000523524842098152	0.000203125	0.000294254297661453	0	0.000038127192313558	0.0000640143392119835	0.0003062490933415	0.00014562134808963	0.0000539849921721761	0.00109682354129685	0.00096204754710159	0	0.0000353631798571328	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
zOTU_2590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	
zOTU_2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000174471351804034	0	0	0.0000151800352176817	0	0	0.0000230952215986512	0	0	0	0	0.0000170934327031554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000364053370224075	0	0.000043295666103823	0	0	0.0000176815899285664	0.0000165021947919073	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium	acnes
zOTU_2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
zOTU_266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	zeae
zOTU_273	0.0132488365184672	0.00569835608576231	0.0204600959814185	0.042227647947913	0.0199339332498007	0.0259095679552213	0.0178344162368544	0.0128252425077581	0.0437051090933731	0.0144713798506775	0.0138811123553565	0.0116411283772808	0.00490725291981549	0.0104508339730616	0.015696362013754	0.0287736149775804	0.0342613394863076	0.0165980613464347	0.0120689143907719	0.0173676066421857	0.0215385278771937	0.0222129475051011	0.0240234352474425	0.0115412072658047	0.0213496974462412	0.0193846803447018	0.0162877313914059	0.00682184835215487	0.00929800092980009	0.00436419948615071	0.0169947518993577	0.0260756937963086	0.00880412290633663	0.0311919478501706	0.00915625	0.0237107015641939	0.012022049173156	0.0159181027909105	0.0165477066862977	0.0283199819474219	0.0165826310137066	0.021558006874089	0.0365559740803279	0.027970402510363	0.0183041263496551	0.0146934012306387	0.0148189709231328	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
zOTU_2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000190472562427382	0.0000195213368211455	0.0000168878981321985	0	0.0000154870682979712	0	0	0	0	0	0	0.0000144318887012743	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	
zOTU_2819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Tenericutes	RF3	ML615J-28			
zOTU_2826	0	0	0	0	0	0	0	0	0.0000338799295297466	0	0.0000233296005972378	0	0	0	0	0	0.0000303600704353634	0.000018969212967354	0	0	0	0	0.0000230661884276933	0.0000793210121361149	0.0000170934327031554	0	0	0	0	0	0	0.0000380945124854765	0	0.0000506636943965954	0.000015625	0.0000154870682979712	0	0	0.0000160035848029959	0	0.0000182026685112037	0	0.000173182664415292	0.0000645669494699053	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	faecis
zOTU_2896	0	0	0	0	0	0	0.0000167459307388305	0.0000217009179488292	0	0.0000307247979844533	0	0	0.0000196290116792619	0	0	0	0	0	0	0.0000230952215986512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000046875	0	0.0000174993437746085	0.000038127192313558	0	0	0	0	0.0000144318887012743	0.00000645669494699053	0	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae		
zOTU_2930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Holdemania	
zOTU_296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	adolescentis
zOTU_2998	0	0	0.0000853927211244514	0.0000232531101034763	0	0	0.0000837296536941523	0	0.0000338799295297466	0	0.0000699888017917133	0.0000270723915750717	0	0	0.0000349974626839554	0.0000425016469388189	0.0000151800352176817	0.0000758768518694159	0	0.0000230952215986512	0.0000646802638954767	0	0.000253728072704626	0	0	0.0000191927528165365	0.0000277947634665629	0.0000230467849734962	0	0	0	0	0	0.000236430573850779	0.00015625	0	0.0000174993437746085	0	0	0.0000161183733337632	0	0.0000179949973907254	0	0.00000645669494699053	0	0	0	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	
zOTU_302	0.0000198039409842559	0	0	0	0	0	0.0000167459307388305	0.0000868036717953169	0	0.0000307247979844533	0	0	0	0	0.0000174987313419777	0	0	0.000018969212967354	0	0.0000230952215986512	0	0	0.0000230661884276933	0.00154675973665424	0.000341868654063109	0	0.0000277947634665629	0	0	0	0.0000189462117049696	0	0	0.0000168878981321985	0	0.000139383614681741	0	0	0.0000160035848029959	0.0000322367466675263	0.0000182026685112037	0	0.000461820438440779	0	0	0.000229860669071363	0.0000825109739595366	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	CandidatusArthromitus	
zOTU_308	0.00398059213783543	0.000409953675234698	0.00112718391884276	0.00253458900127892	0.00214527091164521	0.00314850446038132	0.00284680822560118	0.00210498904103644	0.00626778696300312	0.00150551510123821	0.0019130272489735	0.00135361957875359	0.00104033761900088	0.00165747784213832	0.00610705723835022	0.00473893363367831	0.00177606412046876	0.0025987821765275	0.00136405420632803	0.0019399986142867	0.00379457548186797	0.00911240957150807	0.00223742027748625	0.00305385896724042	0.00336740624252162	0.00117075792180872	0.00202901773305909	0.00096796496888684	0.000630935777379292	0.000686305564354345	0.00221670676948144	0.00316184453629455	0.00199117635575684	0.000709291721552336	0.002265625	0.00560631872386557	0.00236241140957214	0.00409867317370749	0.0015363441410876	0.00177302106671395	0.00134699746982908	0.00190746972341689	0.00645105424946963	0.00257622128384922	0.00419215676716469	0.00136148242449961	0.00110564705105779	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Ruminococcus	gnavus
zOTU_31	0.0818298841469452	0.0529250194727996	0.123904838351579	0.0347633996046971	0.00298059763830353	0.1138053174742	0.208034697568491	0.0596558234413316	0.0613904323079008	0.0372077303591729	0.0403368794326241	0.0209540310791055	0.00814603984689371	0.0278630748831042	0.0639753617862705	0.0438829504643305	0.0276276640961807	0.0474420016313523	0.019630519230199	0.039469733712095	0.0787805614246906	0.119226488592098	0.0972470504111548	0.035892757991592	0.0744077125568357	0.0211887991094563	0.0424703985769081	0.0124683106706614	0.0270970312811317	0.00902755780804561	0.114094086887327	0.0463610216948249	0.0164760082770468	0.0592765224440166	0.00959375	0.0268081152237881	0.0139994750196868	0.0401669971023334	0.0533879589027942	0.0695185441885205	0.0677867375357227	0.122581922225621	0.247290412896336	0.103307119151849	0.0168173730775793	0.0313671405332768	0.0551668371893462	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
zOTU_3136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000175975785731883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	
zOTU_314	0.000376274878700861	0.000102488418808675	0.000444042149847147	0.000186024880827811	0.0000569540949994305	0.000677803043554312	0.00113872329024047	0.000108504589744146	0.000406559154356959	0.000215073585891173	0.00020996640537514	0.00046023065677622	0.000215919128471881	0.000436178379510084	0.0000174987313419777	0.000425016469388189	0	0.00100536828726976	0.000622720398541055	0.000115476107993256	0.0000646802638954767	0.0035707660916342	0.000276794261132319	0.0000793210121361149	0.00223923968411336	0.00103640865209297	0.000333537161598755	0.0000921871398939848	0.000963007239157867	0.000175975785731883	0.000871525738428601	0.00135235519323441	0.000429469410065201	0	0.000140625	0.000185844819575654	0.0000699973750984338	0.0010866249809364	0.00027206094165093	0.00277236021340726	0.0000182026685112037	0.000863759874754818	0.00363683595272113	0.00147858314286083	0.000584952107046236	0.000495084517999859	0.00153470411564738	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Odoribacter	
zOTU_3165	0.0000396078819685117	0.0000409953675234698	0	0	0	0	0.0000167459307388305	0	0	0	0	0	0.0000196290116792619	0	0	0.0000212508234694094	0.0000151800352176817	0	0	0.0000692856647959537	0	0	0.0000345992826415399	0	0.0000170934327031554	0	0	0	0	0	0	0.0000190472562427382	0.0000195213368211455	0.0000168878981321985	0	0.0000309741365959424	0	0	0.0000320071696059917	0	0.0000182026685112037	0	0	0	0.0000243730044602598	0	0	Bacteria	Firmicutes	Bacilli	Bacillales			
zOTU_3185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	
zOTU_3199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
zOTU_323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	fragilis
zOTU_3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	[Tissierellaceae]	Anaerococcus	
zOTU_3439	0	0	0	0	0	0	0	0.0000217009179488292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000176815899285664	0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	
zOTU_3477	0	0.0012913540769893	0.000102471265349342	0.0000930124404139054	0.0000189846983331435	0	0	0	0	0	0.0000233296005972378	0	0.0000392580233585239	0	0	0.000127504940816457	0	0.000037938425934708	0	0.0000230952215986512	0.000366521495407701	0	0.000149930224780006	0.0000396605060680574	0.0000512802981094663	0	0.0000833842903996887	0	0.000232450023245002	0.0000175975785731883	0.0000189462117049696	0.0000190472562427382	0.000039042673642291	0	0	0.0000154870682979712	0	0	0.0000160035848029959	0.000128946986670105	0	0	0	0.0000258267797879621	0.000243730044602598	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	
zOTU_3605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Dialister	
zOTU_3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	
zOTU_3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	anthracis
zOTU_37	0.0594514308347361	0.0633173451399992	0.111488736700084	0.176932914777351	0.170045942969966	0.149991254154277	0.104913256078773	0.107050628241575	0.137281474454533	0.139429133253449	0.0631298992161254	0.090963235692241	0.0867994896456963	0.163741363668086	0.069819938054491	0.210680663875725	0.174418604651163	0.0545554564941101	0.0738071939032708	0.0747592323148341	0.0830063386658618	0.120455388610647	0.112770595222992	0.15189973824066	0.0868346381320297	0.151238892194307	0.112902329201179	0.0172159483752017	0.178754067875407	0.0929328124450076	0.0895019040942763	0.11693110607417	0.0931362979736852	0.0945553416421792	0.1433125	0.137819420783646	0.126380260740222	0.180627573585481	0.105175559325289	0.118405570509824	0.115768971731256	0.128088391427183	0.0918301078062086	0.169507612443343	0.159326330156718	0.053009406605842	0.0560414535133173	Bacteria	Firmicutes	Clostridia	Clostridiales			
zOTU_3729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas	
zOTU_3751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000195213368211455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	cereus
zOTU_3883	0	0	0	0	0	0	0	0.0000434018358976585	0	0	0	0	0	0	0.0000174987313419777	0.0000212508234694094	0	0	0	0	0	0.0000695603784084585	0.0000230661884276933	0.0000396605060680574	0.0000170934327031554	0	0	0	0	0	0	0	0	0	0	0.0000154870682979712	0	0.000019063596156779	0	0	0	0	0.0000288637774025487	0	0	0	0	Bacteria	Firmicutes	Bacilli	Haloplasmatales	Haloplasmataceae		
zOTU_3941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
