"","zOTU_117_f_Enterococcaceae","zOTU_134_g _Enterococcus","zOTU_150_f_Enterococcaceae","zOTU_180_g _Enterococcus","zOTU_2_g _Lactococcus","zOTU_4_g _Lactococcus","zOTU_6_g _Lactococcus","zOTU_8_g _Lactococcus","zOTU_10_g _Streptococcus","zOTU_12_Streptococcus luteciae","zOTU_15_g _Streptococcus","zOTU_24_g _Streptococcus","zOTU_18_g _Lactobacillus","zOTU_26_g _Lactobacillus","zOTU_32_g _Lactobacillus","zOTU_42_g _Lactobacillus","zOTU_23_Lactobacillus reuteri","zOTU_30_g _Lactobacillus","zOTU_36_Lactobacillus reuteri","zOTU_44_g _Lactobacillus","zOTU_99_g _Lactobacillus","zOTU_246_Staphylococcus sciuri","zOTU_311_Staphylococcus sciuri","zOTU_348_Staphylococcus sciuri","zOTU_424_Staphylococcus sciuri","zOTU_9_g _Lactobacillus","zOTU_11_g _Lactobacillus","zOTU_13_g _Lactobacillus","zOTU_19_g _Lactobacillus","zOTU_139_f_Erysipelotrichaceae","zOTU_162_f_Erysipelotrichaceae","zOTU_177_f_Erysipelotrichaceae","zOTU_239_f_Erysipelotrichaceae","zOTU_146_f_Erysipelotrichaceae","zOTU_166_f_Erysipelotrichaceae","zOTU_187_f_Erysipelotrichaceae","zOTU_247_f_Erysipelotrichaceae","zOTU_21_f_Enterobacteriaceae","zOTU_27_f_Enterobacteriaceae","zOTU_34_f_Enterobacteriaceae","zOTU_45_f_Enterobacteriaceae","zOTU_116_f_Enterobacteriaceae","zOTU_132_f_Enterobacteriaceae","zOTU_147_f_Enterobacteriaceae","zOTU_184_g _Enterobacter","zOTU_231_f_Enterobacteriaceae","zOTU_283_f_Enterobacteriaceae","zOTU_331_f_Enterobacteriaceae","zOTU_228_f_Enterobacteriaceae","zOTU_268_f_Enterobacteriaceae","zOTU_317_f_Enterobacteriaceae","zOTU_40_Mucispirillum schaedleri","zOTU_47_Mucispirillum schaedleri","zOTU_51_Mucispirillum schaedleri","zOTU_62_Mucispirillum schaedleri","zOTU_20_g _Allobaculum","zOTU_28_g _Allobaculum","zOTU_33_g _Allobaculum","zOTU_43_g _Allobaculum","zOTU_37_o_Clostridiales","zOTU_41_o_Clostridiales","zOTU_48_o_Clostridiales","zOTU_56_o_Clostridiales","zOTU_83_o_Clostridiales","zOTU_94_o_Clostridiales","zOTU_106_o_Clostridiales","zOTU_123_o_Clostridiales","zOTU_98_f_Lachnospiraceae","zOTU_109_f_Lachnospiraceae","zOTU_121_g _Coprococcus","zOTU_144_f_Lachnospiraceae","zOTU_193_g _Dorea","zOTU_158_f_Lachnospiraceae","zOTU_170_g _Dorea","zOTU_195_f_Lachnospiraceae","zOTU_260_f_Lachnospiraceae","zOTU_85_o_Clostridiales","zOTU_91_o_Clostridiales","zOTU_105_o_Clostridiales","zOTU_126_o_Clostridiales","zOTU_52_f_Clostridiaceae","zOTU_57_f_Clostridiaceae","zOTU_66_f_Clostridiaceae","zOTU_78_g _Clostridium","zOTU_207_f_Ruminococcaceae","zOTU_63_o_Clostridiales","zOTU_72_f_Clostridiaceae","zOTU_80_o_Clostridiales","zOTU_96_o_Clostridiales","zOTU_112_f_Ruminococcaceae","zOTU_124_f_Ruminococcaceae","zOTU_142_f_Ruminococcaceae","zOTU_167_f_Ruminococcaceae","zOTU_125_f_Ruminococcaceae","zOTU_143_f_Ruminococcaceae","zOTU_160_f_Ruminococcaceae","zOTU_202_f_Ruminococcaceae","zOTU_104_g _Ruminococcus","zOTU_113_g _Ruminococcus","zOTU_128_g _Ruminococcus","zOTU_157_g _Ruminococcus","zOTU_120_o_Clostridiales","zOTU_137_o_Clostridiales","zOTU_156_o_Clostridiales","zOTU_191_o_Clostridiales","zOTU_169_g _Adlercreutzia","zOTU_199_g _Adlercreutzia","zOTU_222_g _Adlercreutzia","zOTU_305_g _Adlercreutzia","zOTU_54_Akkermansia muciniphila","zOTU_59_Akkermansia muciniphila","zOTU_70_Akkermansia muciniphila","zOTU_87_Akkermansia muciniphila","zOTU_138_f_Desulfovibrionaceae","zOTU_155_f_Desulfovibrionaceae","zOTU_176_g _Bilophila","zOTU_206_g _Bilophila","zOTU_241_g _Bilophila","zOTU_316_g _Bilophila","zOTU_31_g _Bacteroides","zOTU_39_g _Bacteroides","zOTU_46_g _Bacteroides","zOTU_50_g _Bacteroides","zOTU_201_g _Bacteroides","zOTU_256_g _Bacteroides","zOTU_223_g _Bacteroides","zOTU_292_g _Bacteroides","zOTU_328_g _Bacteroides","zOTU_398_g _Bacteroides","zOTU_261_g _Bacteroides","zOTU_341_g _Bacteroides","zOTU_371_g _Bacteroides","zOTU_65_f_Muribaculaceae","zOTU_75_f_Muribaculaceae","zOTU_84_f_Muribaculaceae","zOTU_101_f_Muribaculaceae","zOTU_71_f_Muribaculaceae","zOTU_82_f_Muribaculaceae","zOTU_92_f_Muribaculaceae","zOTU_108_f_Muribaculaceae","zOTU_152_f_Muribaculaceae"
"vOTU_10015_Unclassified_Microviridae",-0.151459984504699,-0.160777927762344,-0.131203586118514,-0.146829950587857,-0.0944526919035798,-0.0277223280770924,-0.0651677273795532,-0.0383714060858293,-0.479903015480689,-0.470353570527202,-0.51086636729957,-0.468733058656307,0.358827628555266,0.370807841315095,0.357207116684372,0.344706025108898,0.312885539292941,0.335511318385873,0.323260691448214,0.341835625797764,0.308116053581375,0.0405538497190198,0.016156587214526,0.0202313013912834,0.0216094084931348,0.261820499292167,0.270149827745734,0.264627814500143,0.276502139509765,-0.0370665136407214,-0.0578355284267129,-0.0784280360048914,-0.0475392746376236,-0.127969458286142,-0.0913024465469969,-0.0894812932429311,-0.0908955090844142,0.0942790656316982,0.114940591985606,0.109616052981238,0.105912025847764,-0.355123601421793,-0.300199824083253,-0.288508988443226,-0.324160249602911,-0.29875293848424,-0.308013006317924,-0.333420317436595,-0.324623252994595,-0.308360258861687,-0.319588091110029,-0.109500302133317,-0.124088496225355,-0.103715758039103,-0.0719970274068954,0.170774107571436,0.175243484665254,0.167239283981581,0.174749801081036,-0.388459845623056,-0.355991732781201,-0.390601236309596,-0.381977798139477,-0.448418784846162,-0.412362395718754,-0.457736728103807,-0.434470807671675,0.0145271513771288,0.0256974311212956,0.0417293870235454,0.0349577666605012,-0.511792374082939,-0.0699135121443164,-0.0256966882384739,-0.0435801942422767,-0.0527823866520005,0.192088532124989,0.204068744884818,0.162919318448883,0.214544196621673,0.229062780425213,0.197452076160829,0.214901056602786,0.205897969215087,-0.449229040781609,0.317596401217634,0.360717769839607,0.348801548628516,0.348627640593634,-0.1612127483357,-0.152351269269788,-0.173469266990353,-0.164534729493191,-0.0292112962975394,-0.0258675627136319,-0.0357175057883366,-0.0461521076557946,-0.264143434955844,-0.232948581441121,-0.240703888251831,-0.322250360612213,-0.243431070486868,-0.211617021467992,-0.237469729483504,-0.220106600347494,-0.00272014492614476,-0.0292270891000661,0.00839193647427639,0.133750104772778,-0.113609457234514,-0.105680524151922,-0.109095174165593,-0.114535464017883,-0.171658507466923,-0.204473872852541,-0.415082540644898,-0.370865716739056,-0.402986577037148,-0.347889173426727,-0.379547030333135,-0.370634215043214,-0.387418087991767,-0.36473092179924,-0.203230435011758,-0.182562933146156,-0.425500116957793,-0.42839388815582,-0.457794603527767,-0.50316893591282,-0.453569697578649,-0.44384662635328,-0.444020252625162,0.0648783502597506,0.088433647811685,0.0931794325764482,0.0824724791437507,-0.180841202711315,-0.201871270494178,-0.095582146276457,-0.139880029390163,-0.124503360187725
"vOTU_10124_Unclassified_Microviridae",-0.187326549491212,-0.181313598519889,-0.15668362627197,-0.175878815911193,-0.0930851063829787,-0.0422062904717854,-0.0758556891766883,-0.0535383903792784,-0.437326549491212,-0.430157261794635,-0.467160037002775,-0.416281221091582,0.342853839037928,0.357076780758557,0.340194264569843,0.342275670675301,0.301875198474179,0.303339405155315,0.300111610831847,0.319389740977896,0.286470595770089,0.113551581810554,0.0976512948315271,0.0875609212252362,0.0914431698576324,0.224606020541694,0.235429004951216,0.237830440919456,0.248231870522321,-0.134009681529187,-0.132481500950345,-0.156109523746281,-0.142473450888925,-0.0497912837587833,-0.0272742063901615,-0.0186230647295542,-0.0197789790920782,-0.00104070305272895,0.0280989824236818,0.0268270120259019,0.0108695652173913,-0.311517113783534,-0.268385753931545,-0.28168362627197,-0.292321924144311,-0.262025901942646,-0.280758556891767,-0.30122571692877,-0.311054579093432,-0.275208140610546,-0.299144310823312,-0.128006475485661,-0.139747333179729,-0.12679598744855,-0.0812904717853839,0.13082436607103,0.135085594580222,0.127816414602811,0.132328786104046,-0.428769657724329,-0.389222941720629,-0.428654024051804,-0.415124884366327,-0.474213691026827,-0.441258094357077,-0.476988899167438,-0.458371877890842,-0.0335925529902451,-0.0146280824553047,-0.00306438090960928,-0.0133560752852782,-0.512141535615171,-0.0684551341350601,-0.0444033302497687,-0.0549259944495837,-0.0601295097132285,0.104648473635523,0.107308048103608,0.0571230342275671,0.115980573543016,0.192567759990007,0.168571086365331,0.178707616758519,0.17466472313349,-0.476295097132285,0.329362109658335,0.373638838488467,0.351633540793409,0.353949967280849,-0.352791754037129,-0.338647114361056,-0.36449626941925,-0.352441058091662,-0.00967894371013115,-0.0221662873768818,-0.00800654653903857,-0.0343689438329807,-0.234967622571693,-0.216697502312673,-0.22895467160037,-0.299491211840888,-0.155011419220047,-0.125361397854613,-0.144835361859835,-0.122054869814815,-0.017113783533765,-0.0351526364477336,-0.00716928769657724,0.077358926919519,-0.108464384828862,-0.0999074930619797,-0.10927382053654,-0.109389454209066,-0.199468085106383,-0.196577243293247,-0.403330249768733,-0.36840888066605,-0.380434782608696,-0.320189639222942,-0.41986586493987,-0.417437557816836,-0.429694727104533,-0.407608695652174,-0.233821072756567,-0.225493040484258,-0.497109158186864,-0.512257169287697,-0.530989824236818,-0.580943570767808,-0.527058279370953,-0.524167437557817,-0.509481961147086,0.0885753931544866,0.102451433857539,0.105573543015726,0.113899167437558,-0.232138325505673,-0.2988108139082,-0.137012113357785,-0.208246741220866,-0.171323099443998
"vOTU_10210_Unclassified_Microviridae",-0.0323523619939345,-0.043059315426632,-0.0295743416438292,-0.0328153653856187,-0.201290724534712,-0.154585257398567,-0.184969854977844,-0.165118584559383,-0.50536820202332,-0.503574063880544,-0.521168192764544,-0.475446607835728,0.345863533588108,0.346384412403753,0.342854011542161,0.32074559958924,0.21075464536782,0.236999732817017,0.222320539042811,0.240285145569375,0.204229268188254,0.160129772319101,0.133943319810748,0.131532443715822,0.140605990382944,0.150452135633297,0.153073252978824,0.15103205504849,0.159630704193389,0.0250640235094402,-0.015591470023478,-0.0222987439203705,-0.00811933155939611,-0.171271453101894,-0.121588445853616,-0.134607635093892,-0.130364987569443,0.129120070855935,0.147582331099343,0.144109805661712,0.141563287007449,-0.443673000081399,-0.401829068557938,-0.382730178650964,-0.417108180483517,-0.391469367669004,-0.387996842231372,-0.402639324493385,-0.429146268667306,-0.41195726775103,-0.400382182958925,-0.0959574529265535,-0.11569631714295,-0.0935872660430969,-0.0497728646060531,0.219385996393358,0.21538576385155,0.209807078526566,0.204145837939893,-0.338571230169082,-0.307376376654358,-0.343722142901569,-0.335793209818977,-0.373296484545398,-0.352287705647727,-0.38886497359078,-0.369650332835885,0.105046931272864,0.130802239491279,0.132712183696241,0.125014529779276,-0.50531032659936,-0.047342096799711,0.0100703237691317,-0.0170732500683554,-0.0432908171224741,0.121596265741067,0.129988202215343,0.0886072740835666,0.144862186173199,0.271957339307387,0.249065867047961,0.270620489946849,0.256690631610833,-0.508261973221347,0.402639987325674,0.438657432876921,0.433088976201371,0.432335374716881,-0.209211365963157,-0.208743285160967,-0.215821295385991,-0.210715845387613,0.0965684263897801,0.09533051387521,0.0874062540023521,0.0778871207138959,-0.217380092395739,-0.216974964428015,-0.233758837376568,-0.286251846908766,-0.184164923035952,-0.168089669131031,-0.187348163377554,-0.172300118126345,-0.115924474192935,-0.117081982672146,-0.0735596638538296,0.14277867091062,0.0272593246854081,0.0270856984135266,0.0310791026668029,0.0109384551285396,-0.112278322483422,-0.123911282699488,-0.446798272975267,-0.417744810147083,-0.458778485735096,-0.41085763469578,-0.39216387275653,-0.385797576120872,-0.388691347318898,-0.375148498112135,-0.120560427549348,-0.106029494865129,-0.424921362718188,-0.43394992885603,-0.446914023823188,-0.476546240890978,-0.439563844980201,-0.436438572086333,-0.439737471252083,0.0776109435310665,0.104754517368554,0.128136188648606,0.0669618655223296,-0.0827008863912867,-0.146370430450148,-0.0063528042593457,-0.0645198809412562,-0.0212920471523276
"vOTU_10262_Unclassified_Microviridae",-0.105275396184198,-0.120612383533738,-0.0902277859544613,-0.109326675861435,-0.135428492067633,-0.0791157045540402,-0.113783083506396,-0.0872182639085139,-0.471916206974136,-0.47671986716286,-0.514454643585123,-0.453453946730728,0.379199777789372,0.385160946457306,0.380010033724819,0.358596126859424,0.236726075438126,0.260693870104313,0.24378718388905,0.268055612931947,0.224780266445494,0.123805109785065,0.092943808169585,0.108576583111386,0.104397195990962,0.179109685277734,0.183361720082701,0.179109276746118,0.192153485993141,-0.0523638049845112,-0.0819581801611506,-0.100197258301823,-0.0717795978439366,-0.134001261083058,-0.0860960483433434,-0.096938067679842,-0.0948810264558666,0.109442426709356,0.127094431017317,0.118065864879475,0.115403595377291,-0.372601979457872,-0.329021785215595,-0.3054086122397,-0.348352176818411,-0.320051094501713,-0.315421060584871,-0.347078917491279,-0.344185146293253,-0.33729797084195,-0.32734339792074,-0.139248270049028,-0.149728050249531,-0.13213341272504,-0.0968834597099219,0.18764068609701,0.185673200707615,0.1803370669185,0.180050725760502,-0.384177064249977,-0.355991732781201,-0.389675229526227,-0.383714060858293,-0.442862744145951,-0.411899392327069,-0.45264369079528,-0.432387292409096,0.0410348618581049,0.0589188848681958,0.067542572339081,0.0613497229472373,-0.519084677501965,-0.0201406475382633,0.0327574899616582,0.0105912025847764,-0.00648204748357901,0.185259232097646,0.184391100738239,0.145556691260725,0.198107576216883,0.243244246831156,0.213229473602464,0.231264974395411,0.223786839920287,-0.489626086706057,0.358931404948839,0.393589490613914,0.384162849054542,0.386655530887852,-0.165270602482948,-0.163258366993596,-0.175905959035034,-0.16546299312926,0.0864155428702778,0.0857134580846996,0.0836893103105577,0.0685464678759539,-0.246896558615607,-0.230517813634778,-0.240935389947673,-0.310096521580503,-0.200833527006522,-0.175035523227354,-0.200312633132442,-0.185380342075473,-0.0462424637444609,-0.0788842028581981,-0.0382556552379082,0.130856333574751,-0.0553867807302242,-0.0500043663018952,-0.0479787264632767,-0.0597853129512242,-0.175362534600396,-0.191046774493699,-0.414040783013609,-0.38232505068324,-0.413288402502122,-0.364325793831516,-0.348525803090293,-0.344011520021371,-0.356281109901003,-0.339265735256608,-0.129938957807689,-0.11772371160701,-0.422722096607688,-0.428162386459978,-0.459415115398662,-0.493445864687452,-0.446856148399228,-0.434123555127912,-0.444483256016846,0.0655728553472769,0.0886651495075271,0.101976497018448,0.0735596638538296,-0.10494756966572,-0.149614738427669,-0.0199286599368516,-0.0591867012048721,-0.056914164186467
"vOTU_104944_Unknown",0.299945433906649,0.282413078370242,0.268079193100611,0.246874519850497,-0.110761840719872,-0.190131288080637,-0.139074225673936,-0.156014271901681,0.285137701190089,0.221405219578012,0.306223912578471,0.320083950401172,-0.205886715691057,-0.224248304259592,-0.191078982974497,-0.213112889256739,-0.346972969726372,-0.36146658732738,-0.398750931715779,-0.385127045348499,-0.348344081410272,-0.0329064780894504,-0.0403003401103684,0.00403423950885916,-0.0282817838714736,-0.33382307265514,-0.339545753900656,-0.32362592724996,-0.334042300047128,0.054794498321941,0.0432334613133556,0.0757488779000019,0.0508203918502397,-0.0710228447541867,-0.0837588718098322,-0.103418904061708,-0.0971032457983976,0.0491616726189808,0.0206123639414522,0.0290231561244586,0.022270830005707,0.354911737750522,0.29378541709656,0.280280764859057,0.270685354058726,0.300300819491847,0.274949981081095,0.2742392099107,0.322927035082751,0.236449876018038,0.293430031511363,-0.0947694893859871,-0.0586995494240929,-0.0791348113325813,-0.099626425717019,-0.0110351023311147,-0.0261885143023351,-0.020479169952063,-0.0282350662997237,0.118461861732484,0.0610078587922292,0.110761840719872,0.0995079638552865,0.102587972260331,0.0678786467727133,0.116092624497834,0.0783032906051719,-0.00248777101494642,-0.0187175152553112,-0.0233376614259259,-0.0304455786114871,0.282413078370242,0.211454423192484,0.156961966795541,0.138126530780076,0.151394259294114,-0.20505748265893,-0.231000630378344,-0.212875965533274,-0.237279109050165,-0.10022156866083,-0.0812748399131664,-0.106785775631849,-0.0773731673914856,0.0247585291020891,-0.168856973906551,-0.200185429163898,-0.203847749300589,-0.213102769350325,0.0666836059993779,0.0647784389737573,0.0785535057399458,0.0785535057399458,0.0577127797273071,0.0210482877869458,0.0548013556084067,0.041800202600848,0.270448430335261,0.224959075429987,0.178285101907388,0.217732901864305,0.276912607020822,0.232330577648777,0.270397016267391,0.21981233896348,-0.0819756083188789,-0.132321899555185,-0.116092624497834,0.0414616516063694,0.2184436730347,0.216311359523516,0.228512931281962,0.228868316867159,0.0701294221456305,0.0490432107572484,0.337734767799312,0.286203857945681,0.3114362344947,0.263933027939974,0.319728564815974,0.272225358261248,0.305039293961146,0.267368421930216,0.269104693152125,0.272067096203117,0.355385585197452,0.340933238066089,0.314516242899745,0.378130262650089,0.379433343129146,0.355030199612254,0.353964042856662,-0.0612447825156942,-0.0934664089069298,-0.11348646353972,-0.081501760871949,0.288391188156913,0.339618570263733,0.299548326876815,0.289990628225052,0.17693835760018
"vOTU_10565_Unclassified_Petitvirales",0.127775208140611,0.168246993524514,0.131244218316374,0.151827012025902,0.368640148011101,0.384481961147086,0.353607770582794,0.368061979648474,-0.112511563367253,-0.0342275670675301,-0.046831637372803,-0.0877659574468085,0.166281221091582,0.18281683626272,0.163390379278446,0.192530064754857,-0.0118038695493194,-0.00652969697816553,0.0388469343970157,0.0256264127836516,0.0689100436023604,-0.0649362256837111,-0.0550734790756006,-0.0959000565800206,-0.0708395189276848,-0.037124000286425,-0.0299086773467437,-0.0294512388755296,-0.0338922987059667,-0.00340901821433897,-0.0243333369092471,-0.0594814902226041,-0.0577182049393253,0.254982115554534,0.256250683293611,0.280758755164175,0.2915472892144,0.115749306197965,0.147086031452359,0.15645235892692,0.117715078630897,-0.00786308973172988,0.06972710453284,-0.00335337650323774,-0.0176919518963922,0.0348057354301573,-0.00370027752081406,-0.0220860314523589,-0.0587419056429232,0.0296022201665125,-0.0444033302497687,-0.162234042553191,-0.169234772121252,-0.173802434231802,-0.167668825161887,-0.434295975130922,-0.411920198719959,-0.42124897969097,-0.417085409953224,0.0307585568917669,0.0537696577243293,0.0366558741905643,0.0316836262719704,0.0167668825161887,0.00948196114708603,0.0191951896392229,0.0188482886216466,0.0563152265275365,0.0411667775026756,0.0618658032694703,0.0477580873837219,-0.171484736355227,-0.355111008325624,-0.307238667900093,-0.314870490286771,-0.410268270120259,0.025786308973173,0.0260175763182239,0.0237049028677151,0.0409343200740056,-0.260604870467857,-0.289096190520174,-0.25792489474459,-0.301752205346351,0.00242830712303423,-0.0687640998039966,-0.0229753074598498,-0.0317350428779295,-0.0531619878867505,-0.229326222256571,-0.228005775782371,-0.222905494066853,-0.228353522262975,0.0885014793135944,0.129062195431975,0.0872597535848841,0.109829930123943,-0.0811748381128585,-0.112627197039778,-0.109736355226642,-0.0696114708603145,-0.121939232799358,-0.100034694782509,-0.0983492816461392,-0.0782284409566293,0.399629972247919,0.454440333024977,0.474676225716929,0.236470860314524,-0.246646623496762,-0.251734505087882,-0.246993524514339,-0.26063829787234,-0.123034227567068,-0.162465309898242,0.0507631822386679,0.0602451433857539,0.0630203515263645,0.0838344125809436,-0.362858464384829,-0.338344125809436,-0.363552266419981,-0.34204440333025,-0.286565277147858,-0.24700712385439,-0.199814986123959,-0.219010175763182,-0.150208140610546,-0.180735430157262,-0.203746530989824,-0.189523589269195,-0.189176688251619,0.187557816836263,0.182123034227567,0.171947271045328,0.193108233117484,-0.45594258996103,-0.489510335858136,-0.445579157146637,-0.416030197144244,-0.423555213375081
"vOTU_106199_Unknown",0.265130657467152,0.252762122011148,0.244453003320192,0.22111135692117,-0.101485419126182,-0.158951537706383,-0.140049878394132,-0.132057901637945,0.239125018816068,0.220857643373355,0.275913483249309,0.352154404367853,-0.0570855482584777,-0.0530895598803842,-0.0193456580209285,-0.054104414071646,-0.220975262671915,-0.224849253875313,-0.244551401360667,-0.228906974236854,-0.206491652981614,-0.0914294318690373,-0.127564833061363,-0.0438366103691004,-0.10781053841224,-0.167313295413701,-0.151226706156069,-0.148983611966791,-0.155907118891238,0.072540942539848,0.0590644474368896,0.096269890855105,0.060805430057846,0.042168255514578,-0.0202143205065757,0.00394521363577166,0.0108493374983721,0.0171256644775433,-0.0182673754427129,-0.0164279522210508,-0.0297479134813622,0.369406925619304,0.328939614742739,0.321011066373506,0.287013450966235,0.325451053460276,0.296083710300637,0.318220217347536,0.304265972217686,0.260563813606474,0.297796276748392,-0.0693272269405734,-0.0293364770495657,-0.0468749330586575,-0.102817415252214,-0.0704075614075469,-0.0958294023474161,-0.0895160922066363,-0.105825898674447,0.138781310655055,0.107828257821569,0.141952730002748,0.138464168720285,0.112458530069201,0.0898145959266715,0.136751602272531,0.10472026686083,0.0495390023258613,0.0267041228926858,0.0308905174554346,0.0272749948785152,0.239759302685606,0.11277567200397,0.0719277908056818,0.0673609469450036,0.087277460448517,-0.202970838252365,-0.220350216277724,-0.207791395660859,-0.224282776268863,-0.138600009429044,-0.115124605030084,-0.141961301065852,-0.109725126067199,0.0356467534680716,-0.101165812662486,-0.118451854017974,-0.123695478824114,-0.127697951944771,0.111179808907139,0.103608455909575,0.120648692904829,0.118677620715079,-0.0156414115702703,-0.0282859804844834,-0.0029915298972836,-0.0118264331384971,0.349934410824468,0.243184435581115,0.239125018816068,0.278006620018786,0.0968579469290527,0.0369830263245391,0.077131148307615,0.0262601113481518,-0.027527919937977,-0.0728157882230359,-0.0665998063015573,0.124002496494804,0.164850377693093,0.150705847402381,0.167577798332109,0.161044674475861,0.154765264167428,0.116644803608156,0.205571402117473,0.145251006124349,0.142269871937517,0.113473384260463,0.194281149239686,0.147661284828596,0.175506346701342,0.1362441751769,0.0235387372203087,0.0359742965065095,0.261261525862966,0.215402802095322,0.198213709230825,0.253332977493733,0.278767760662233,0.217559367251754,0.226058771103572,0.0148422425472042,0.00101485419126182,-0.0378667470114568,-0.0274644915510231,0.0939691383098438,0.192192284908039,0.100238558294842,0.171216905716993,0.014401543579944
"vOTU_10638_Unclassified_Petitvirales",-0.11436170212766,-0.0866096207215541,-0.133672525439408,-0.0918131359851989,0.491905642923219,0.480689176688252,0.475948196114709,0.515148011100833,-0.0786308973172988,-0.033418131359852,0.0113320999074931,-0.0197733580018501,-0.124884366327475,-0.114824236817761,-0.106961147086031,-0.112511563367253,0.226610921347825,0.20609356087335,0.256987412164873,0.237690856185979,0.281293416328461,-0.14937646924212,-0.150642163353849,-0.179986338074097,-0.133402852229014,0.207033217898276,0.210175374662331,0.196692202490144,0.194354802579388,0.000117552352218585,0,-0.0177504051850064,0.00387922762321331,0.150705847402381,0.140557305489763,0.177497072112027,0.171460630441068,-0.0866096207215541,-0.0822155411655874,-0.0491443108233117,-0.0617483811285846,0.112858464384829,0.154717853839038,0.139916743755782,0.159458834412581,0.142345050878816,0.0676456984273821,0.113552266419982,0.140032377428307,0.158302497687327,0.0912349676225717,0.07631822386679,0.0697869388282716,0.0593796074371458,0.0312210915818686,-0.181312702379031,-0.157862358509443,-0.168887281475183,-0.145688035997223,0.188714153561517,0.170790934320074,0.19067992599445,0.168940795559667,0.27890841813136,0.207678075855689,0.226641998149861,0.252428307123034,0.0745280564620067,0.0584545113134902,0.0842415657603909,0.0598421554989736,-0.0249768732654949,-0.286193339500462,-0.261100832562442,-0.250578168362627,-0.327012025901943,0.0145698427382054,0.0351526364477336,0.050531914893617,0.0185013876040703,-0.139513972042412,-0.198922084883663,-0.166110194593574,-0.197867416981481,0.405527289546716,-0.311433706849892,-0.269901844200054,-0.283298959413925,-0.28816345503755,0.280519247628997,0.263128170323326,0.266605635129361,0.267996621051775,-0.291875212719883,-0.259050397647318,-0.288931896843566,-0.290368311303935,-0.0542321924144311,-0.0129509713228492,-0.00450971322849214,-0.00971322849213691,-0.204099332281524,-0.191164567023685,-0.18941343131849,-0.162007458655192,0.334412580943571,0.362395929694727,0.369333950046253,0.0241674375578168,-0.276942645698427,-0.291049953746531,-0.281799259944496,-0.289431082331175,-0.00982886216466235,-0.0752775208140611,0.00936632747456059,0.00959759481961147,0.014222941720629,0.0397779833487512,-0.330596669750231,-0.291859389454209,-0.293246993524514,-0.298797409805735,-0.255971325258611,-0.216991507539609,-0.052382053654024,-0.0518038852913969,-0.023936170212766,-0.0032377428307123,-0.0519195189639223,-0.0301803885291397,-0.0378122109158187,0.0711147086031452,0.0707678075855689,0.0508788159111933,0.101757631822387,-0.411725766055188,-0.384408565945819,-0.356556058112137,-0.364142243825585,-0.321085917090578
"vOTU_10644_Unclassified_Microviridae",-0.15905871476104,-0.154722326681404,-0.132404382698212,-0.151311034725424,-0.0642363620863379,-0.0052614842032914,-0.0407620479485762,-0.0188488335194835,-0.469081553201133,-0.459021132856378,-0.495620248248504,-0.449712353112093,0.357491833285173,0.373276285895047,0.355872915068775,0.355410367006948,0.278509250744868,0.285420140062316,0.283801759057158,0.303470170221657,0.273595064290534,0.0834008969499707,0.0606867118930256,0.0551904565551175,0.0639541923176389,0.214662063085896,0.223565097960426,0.224396878485164,0.234973918851262,-0.0848752519465568,-0.0849928076971753,-0.113558855097471,-0.093868266868872,-0.08433047835113,-0.0512833333936733,-0.0473296396436915,-0.0487424647076823,0.0146280824553047,0.0466595357368809,0.041224596010404,0.0316267237274769,-0.315862507720669,-0.268335694367861,-0.273597178571153,-0.292966378660193,-0.26457749136551,-0.284524876531835,-0.29649330763163,-0.312104304718318,-0.279321210836272,-0.289786360735126,-0.115232285902855,-0.128881179531657,-0.115466897947384,-0.076493885724775,0.114429495734686,0.117279494049224,0.110252416926439,0.113286103455454,-0.396577144509623,-0.35303980819008,-0.395073863308683,-0.381833425038862,-0.446358879663842,-0.40958630874853,-0.448613801465252,-0.428146049729372,-0.0111014744145707,0.00849956634865568,0.0185602775368604,0.00797918473547268,-0.513486167136604,-0.0686305686737021,-0.0355005637452848,-0.0549854008497816,-0.0560261339888941,0.121650140260715,0.124830158185782,0.0797317221575697,0.134601485991894,0.180184034901968,0.149503497106295,0.165148189925178,0.157736004001625,-0.449307623557994,0.315606846812619,0.357462023861866,0.338265956703506,0.339076729412605,-0.295295003121242,-0.281277076454347,-0.307706573026196,-0.296288566831779,-0.00260817400380087,-0.00943396683056573,-0.00498973122092526,-0.026023780615702,-0.244398832168272,-0.219710329368212,-0.236766789148113,-0.294180567322491,-0.181786643538595,-0.148321624289405,-0.173402717548424,-0.145822492049725,0.0109276979606821,0.00265965135550994,0.0220288514445497,0.0991009222466094,-0.125697435801709,-0.115810470980139,-0.125466161770795,-0.129340001788603,-0.192593449243557,-0.188372698179378,-0.405134283653438,-0.364487872720318,-0.381659969515676,-0.330490590175974,-0.436703188873186,-0.429591512422583,-0.443699228308332,-0.420860917755583,-0.235042372264336,-0.232728963088506,-0.490358764045213,-0.497065710941716,-0.516319274015299,-0.567546471862729,-0.522158943295875,-0.508513775471954,-0.500534821405425,0.102916943756689,0.119395218459305,0.120609407121603,0.126506894909908,-0.23029296944062,-0.290195764959856,-0.138754857002206,-0.205125495402126,-0.165734968085969
