OTU_ID	NXT075Mao01	NXT075Mao02	NXT075Mao03	NXT075Mao04	NXT075Mao05	NXT075Mao06	NXT075Mao07	NXT075Mao08	NXT075Mao09	NXT075Mao100	NXT075Mao101	NXT075Mao102	NXT075Mao103	NXT075Mao104	NXT075Mao105	NXT075Mao106	NXT075Mao107	NXT075Mao108	NXT075Mao109	NXT075Mao10	NXT075Mao110	NXT075Mao111	NXT075Mao112	NXT075Mao113	NXT075Mao114	NXT075Mao115	NXT075Mao116	NXT075Mao117	NXT075Mao118	NXT075Mao119	NXT075Mao11	NXT075Mao120	NXT075Mao121	NXT075Mao122	NXT075Mao123	NXT075Mao124	NXT075Mao125	NXT075Mao126	NXT075Mao127	NXT075Mao128	NXT075Mao129	NXT075Mao12	NXT075Mao130	NXT075Mao131	NXT075Mao132	NXT075Mao133	NXT075Mao134	NXT075Mao135	NXT075Mao136	NXT075Mao137	NXT075Mao138	NXT075Mao139	NXT075Mao13	NXT075Mao140	NXT075Mao141	NXT075Mao142	NXT075Mao143	NXT075Mao144	NXT075Mao145	NXT075Mao146	NXT075Mao147	NXT075Mao148	NXT075Mao149	NXT075Mao14	NXT075Mao150	NXT075Mao151	NXT075Mao152	NXT075Mao153	NXT075Mao154	NXT075Mao155	NXT075Mao156	NXT075Mao157	NXT075Mao158	NXT075Mao159	NXT075Mao15	NXT075Mao160	NXT075Mao161	NXT075Mao162	NXT075Mao163	NXT075Mao164	NXT075Mao165	NXT075Mao166	NXT075Mao167	NXT075Mao168	NXT075Mao169	NXT075Mao16	NXT075Mao170	NXT075Mao171	NXT075Mao172	NXT075Mao173	NXT075Mao174	NXT075Mao175	NXT075Mao176	NXT075Mao177	NXT075Mao178	NXT075Mao179	NXT075Mao17	NXT075Mao180	NXT075Mao181	NXT075Mao182	NXT075Mao183	NXT075Mao184	NXT075Mao185	NXT075Mao186	NXT075Mao187	NXT075Mao188	NXT075Mao189	NXT075Mao18	NXT075Mao190	NXT075Mao191	NXT075Mao192	NXT075Mao193	NXT075Mao194	NXT075Mao195	NXT075Mao196	NXT075Mao198	NXT075Mao199	NXT075Mao19	NXT075Mao200	NXT075Mao201	NXT075Mao202	NXT075Mao203	NXT075Mao204	NXT075Mao205	NXT075Mao206	NXT075Mao207	NXT075Mao208	NXT075Mao209	NXT075Mao20	NXT075Mao210	NXT075Mao211	NXT075Mao212	NXT075Mao213	NXT075Mao214	NXT075Mao215	NXT075Mao216	NXT075Mao217	NXT075Mao218	NXT075Mao219	NXT075Mao21	NXT075Mao220	NXT075Mao221	NXT075Mao222	NXT075Mao223	NXT075Mao224	NXT075Mao225	NXT075Mao226	NXT075Mao227	NXT075Mao228	NXT075Mao229	NXT075Mao22	NXT075Mao230	NXT075Mao231	NXT075Mao232	NXT075Mao233	NXT075Mao234	NXT075Mao235	NXT075Mao236	NXT075Mao237	NXT075Mao238	NXT075Mao23	NXT075Mao240	NXT075Mao241	NXT075Mao242	NXT075Mao243	NXT075Mao244	NXT075Mao245	NXT075Mao246	NXT075Mao247	NXT075Mao248	NXT075Mao249	NXT075Mao24	NXT075Mao250	NXT075Mao251	NXT075Mao252	NXT075Mao253	NXT075Mao254	NXT075Mao255	NXT075Mao256	NXT075Mao257	NXT075Mao258	NXT075Mao259	NXT075Mao25	NXT075Mao260	NXT075Mao261	NXT075Mao262	NXT075Mao263	NXT075Mao264	NXT075Mao265	NXT075Mao266	NXT075Mao267	NXT075Mao268	NXT075Mao269	NXT075Mao26	NXT075Mao270	NXT075Mao271	NXT075Mao272	NXT075Mao273	NXT075Mao274	NXT075Mao275	NXT075Mao276	NXT075Mao277	NXT075Mao278	NXT075Mao279	NXT075Mao27	NXT075Mao280	NXT075Mao281	NXT075Mao282	NXT075Mao283	NXT075Mao284	NXT075Mao285	NXT075Mao286	NXT075Mao287	NXT075Mao288	NXT075Mao289	NXT075Mao28	NXT075Mao290	NXT075Mao29	NXT075Mao30	NXT075Mao31	NXT075Mao32	NXT075Mao33	NXT075Mao34	NXT075Mao35	NXT075Mao36	NXT075Mao37	NXT075Mao38	NXT075Mao39	NXT075Mao40	NXT075Mao41	NXT075Mao42	NXT075Mao43	NXT075Mao44	NXT075Mao45	NXT075Mao46	NXT075Mao47	NXT075Mao48	NXT075Mao49	NXT075Mao50	NXT075Mao51	NXT075Mao52	NXT075Mao53	NXT075Mao54	NXT075Mao55	NXT075Mao56	NXT075Mao57	NXT075Mao58	NXT075Mao59	NXT075Mao60	NXT075Mao61	NXT075Mao62	NXT075Mao63	NXT075Mao64	NXT075Mao65	NXT075Mao66	NXT075Mao67	NXT075Mao68	NXT075Mao69	NXT075Mao70	NXT075Mao71	NXT075Mao72	NXT075Mao73	NXT075Mao74	NXT075Mao75	NXT075Mao76	NXT075Mao77	NXT075Mao78	NXT075Mao79	NXT075Mao80	NXT075Mao81	NXT075Mao82	NXT075Mao83	NXT075Mao84	NXT075Mao85	NXT075Mao86	NXT075Mao87	NXT075Mao88	NXT075Mao89	NXT075Mao90	NXT075Mao91	NXT075Mao92	NXT075Mao93	NXT075Mao94	NXT075Mao95	NXT075Mao96	NXT075Mao97	NXT075Mao98	NXT075Mao99	taxonomy
zOTU_109	0	0	0	0	0	0	0	0	0	125	39	87	50	209	0	93	5	298	131	0	39	36	0	31	4	0	0	272	20	0	0	7	3	62	104	114	34	11	6	57	31	0	0	69	175	10	0	0	200	46	10	78	0	17	11	1	0	0	1	9	87	17	54	0	63	513	0	9	0	252	10	73	2	634	0	218	150	82	38	0	0	266	14	93	46	0	401	504	181	770	5	16	353	53	192	182	0	75	372	1582	53	80	170	85	1740	9	100	0	171	33	0	1	1	90	0	0	139	0	5	0	4	3	1	8	37	2	3	0	0	0	141	2	10	30	0	8	13	14	0	0	7	5	2	2	1	210	0	0	0	9	0	9	158	35	15	1	18	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	30	6	191	347	0	700	201	203	71	359	106	212	111	48	1063	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	289	64	0	3	0	0	57	107	0	91	9	406	103	64	61	56	41	3	19	0	192	840	54	13	0	105	781	0	254	0	0	262	67	113	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
zOTU_1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	69	70	61	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
zOTU_3202	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	13	0	5	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	4	0	0	0	0	0	5	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
zOTU_809	0	0	0	0	0	0	0	0	0	12	6	2	2	6	0	1	4	2	11	0	4	0	9	7	1	0	12	5	6	2	0	6	7	4	2	2	15	3	2	0	3	0	0	3	3	26	9	5	15	2	0	1	0	2	2	1	0	0	1	0	19	19	5	0	1	0	5	14	1	2	0	3	5	0	0	1	2	6	1	1	1	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	3	1	9	1	2	0	0	2	0	3	1	0	5	21	4	12	0	36	0	35	49	25	7	15	4	3	30	22	58	0	24	7	19	31	1	6	28	15	12	10	0	82	50	28	30	9	4	4	64	15	11	0	31	23	3	12	0	10	46	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	19	0	0	0	7	0	0	0	2	1	1	5	3	5	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	1	2	4	0	8	11	20	15	1	21	20	1	23	1	5	4	4	1	6	3	1	3	3	32	16	4	0	2	0	0	3	1	12	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Ruminococcus;s__
zOTU_354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3792	306	88	139	180	53	171	102	55	0	166	244	107	0	0	75	43	51	84	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__
zOTU_1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	38	46	0	0	0	4	4	11	0	0	7	4	1	120	9	0	3	75	37	11	4	3	62	41	7	61	0	18	0	2	2	10	0	13	11	45	77	0	2	68	17	61	19	3	1	9	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
zOTU_3178	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0	0	1	0	0	1	0	0	3	2	1	3	0	0	2	2	0	0	0	1	0	0	3	0	2	1	0	3	0	1	2	2	0	6	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
zOTU_1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	90	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	165	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	46	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	18	0	0	0	0	0	5	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	37	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
zOTU_386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	86	98	173	0	157	0	30	9	47	90	142	38	159	100	210	308	0	180	33	101	89	133	17	9	39	138	387	0	72	328	78	38	58	88	70	102	102	66	0	211	129	94	77	86	94	26	109	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	159	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__
zOTU_2520	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	0	1	1	0	0	0	1	0	3	0	0	0	1	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	0	0	0	1	0	3	2	1	0	0	1	4	0	0	1	1	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	2	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	2	2	1	0	3	1	1	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	4	3	5	0	3	1	0	1	1	2	3	2	2	2	1	3	2	2	3	3	2	0	0	2	0	0	2	0	1	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__
zOTU_1045	0	0	0	0	0	0	0	0	0	5	1	3	0	38	0	0	12	1	8	0	10	6	6	1	0	0	5	30	4	0	0	3	3	0	9	0	4	10	0	2	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	29	18	10	0	0	0	0	38	0	0	3	0	15	0	0	0	4	2	0	0	0	0	11	1	0	0	1	0	0	0	13	0	0	0	2	1	0	0	0	28	0	4	0	0	0	3	0	0	7	0	0	0	1	50	0	0	5	0	46	3	1	6	0	0	0	2	2	2	0	0	28	29	46	0	2	1	4	25	0	0	4	16	8	0	8	0	0	64	0	6	0	1	43	0	2	2	0	21	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	5	0	6	0	0	5	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	32	2	5	0	0	1	9	26	0	21	4	0	0	1	1	0	0	0	0	0	3	0	3	14	0	1	0	9	0	0	0	0	24	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Ruminococcus;s__
zOTU_665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	6	43	4	14	43	2	5	1	0	79	6	71	0	0	308	14	1400	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__p-1630-c5
zOTU_2370	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	18	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	3	2	0	0	0	1	0	0	0	2	2	0	0	0	0	5	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	6	0	0	0	0	19	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	1	0	0	1	2	0	3	24	0	1	0	0	6	0	0	0	0	0	0	15	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
zOTU_720	0	0	0	0	0	0	0	0	0	7	7	8	7	2	0	3	5	2	16	0	1	1	0	11	0	3	3	6	4	0	0	8	8	4	8	6	22	15	7	9	11	0	7	0	24	5	7	0	17	0	2	2	0	13	2	5	0	0	1	1	11	12	2	0	1	7	0	12	1	0	7	14	0	3	0	5	12	10	5	1	2	0	7	1	6	0	11	3	14	4	26	1	9	34	10	12	0	11	10	35	5	13	21	11	31	2	9	0	43	18	0	28	6	16	0	0	7	0	6	7	1	0	17	3	9	53	11	25	0	0	2	26	4	2	0	1	8	4	30	0	16	67	7	33	0	10	6	7	12	13	0	24	15	2	15	5	11	10	8	3	0	0	40	9	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	27	9	9	37	0	0	7	8	38	2	6	9	23	25	47	0	30	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	53	4	0	13	7	14	10	0	6	22	2	4	5	1	5	19	12	0	0	26	1	1	2	11	20	0	13	0	0	18	0	7	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
zOTU_3595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	3	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	5	0	0	1	0	1	0	0	2	0	8	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
zOTU_635	0	0	0	0	0	0	0	0	0	6	5	1	0	0	12	12	1	4	9	0	0	1	22	9	12	8	7	1	7	0	0	1	8	2	7	0	5	3	7	8	14	0	3	11	13	14	12	3	42	9	0	19	0	1	16	12	0	0	6	11	9	17	6	0	11	0	50	3	1	47	1	40	3	10	0	1	3	1	3	1	2	9	6	4	5	0	1	0	10	15	2	0	7	19	1	1	0	2	0	17	1	1	19	0	0	0	0	0	2	12	0	18	108	39	39	0	64	0	42	7	18	20	11	19	15	34	28	22	0	9	52	20	10	11	4	59	41	8	78	0	11	12	11	49	35	47	35	8	14	12	0	3	34	18	9	12	35	20	14	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	45	9	28	10	0	0	4	12	5	4	10	0	10	45	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	10	0	9	4	2	0	0	6	1	10	7	0	0	0	8	5	7	12	2	24	12	1	0	10	4	0	1	0	0	4	4	1	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__
zOTU_2670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	0	0	5	1	8	0	1	0	8	0	2	2	0	1	2	0	2	0	11	11	0	0	1	1	2	8	0	4	6	5	7	0	2	0	0	0	0	5	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
